client_id,company_name,industry,company_size,annual_revenue,headquarters_country,contact_email,phone,website,acquisition_channel,risk_score,monthly_retainer,client_since
CLIENT_000151,Company 152,Financial Services,SMB,1861717798.8293571,USA,contact151@company151.com,+1-825-457-3388,https://company151.com,Cold Outreach,0.5266416324035116,5700.275119826649,2023-03-12
CLIENT_000152,Company 153,Education,Enterprise,45533153792.64673,France,contact152@company152.com,+1-520-184-8872,https://company152.com,Partner,0.7634463394406538,96948.30819674264,2023-08-26
CLIENT_000153,Company 154,Financial Services,Startup,249914554.17030898,UK,contact153@company153.com,+1-763-654-8326,https://company153.com,Cold Outreach,0.3290204822403668,10450.608264459946,2021-08-22
CLIENT_000154,Company 155,Manufacturing,Enterprise,26974638579.148846,USA,contact154@company154.com,+1-288-624-7724,https://company154.com,Conference,0.5537161265550861,98830.9829100072,2024-11-09
CLIENT_000155,Company 156,E-commerce,Mid-market,803997731.0522906,UK,contact155@company155.com,+1-354-525-8339,https://company155.com,Referral,0.09244004662952837,77595.4855420374,2023-03-01
CLIENT_000156,Company 157,Manufacturing,Enterprise,26456355010.80766,Canada,contact156@company156.com,+1-561-784-7248,https://company156.com,Conference,0.8770838682748612,99420.91543355984,2025-01-19
CLIENT_000157,Company 158,Manufacturing,SMB,-782587694.1258627,Canada,contact157@company157.com,+1-930-908-7949,https://company157.com,Cold Outreach,0.6174017132168094,16734.12922123065,2024-05-06
CLIENT_000158,Company 159,Healthcare,SMB,967062535.2708926,Australia,contact158@company158.com,+1-513-381-8377,https://company158.com,Referral,0.14973372021549594,8092.855089490739,2023-11-11
CLIENT_000159,Company 160,Healthcare,Startup,2848825375.704194,Canada,contact159@company159.com,+1-944-656-9521,https://company159.com,Referral,0.8322857199858613,13289.05839285203,2024-04-05
CLIENT_000160,Company 161,Healthcare,Mid-market,546653571.451145,France,contact160@company160.com,+1-874-766-1190,https://company160.com,Cold Outreach,0.608911855928823,84257.46870587322,2021-09-09
CLIENT_000161,Company 162,Education,Startup,-3280024188.44504,France,contact161@company161.com,+1-986-238-2221,https://company161.com,Referral,0.10863423788938317,10051.87775169533,2022-12-28
CLIENT_000162,Company 163,Manufacturing,Mid-market,1139739466.3814104,France,contact162@company162.com,+1-223-456-8809,https://company162.com,Conference,0.3772341943626689,72124.0606666058,2023-05-27
CLIENT_000163,Company 164,Technology,SMB,-524478735.9682987,Australia,contact163@company163.com,+1-334-417-5698,https://company163.com,Referral,0.45093717605856526,8585.256652590142,2022-01-22
CLIENT_000164,Company 165,Manufacturing,Mid-market,-679931332.5971233,Canada,contact164@company164.com,+1-534-402-9186,https://company164.com,Cold Outreach,0.7130327468387957,98518.61919310711,2023-03-10
CLIENT_000165,Company 166,Technology,Mid-market,2049598184.017195,France,contact165@company165.com,+1-384-397-2510,https://company165.com,Conference,0.9074972200004635,77944.18429312823,2025-02-10
CLIENT_000166,Company 167,Technology,Startup,1091745371.5453515,France,contact166@company166.com,+1-394-720-9502,https://company166.com,Website,0.4038791381492554,10540.27652736033,2024-10-05
CLIENT_000167,Company 168,Manufacturing,SMB,-355874856.793722,USA,contact167@company167.com,+1-399-182-8146,https://company167.com,Conference,0.9466392549968566,9587.456321503387,2024-10-23
CLIENT_000168,Company 169,Education,Startup,1063746599.1906134,Australia,contact168@company168.com,+1-499-938-5434,https://company168.com,LinkedIn,0.1676727456926715,11481.668619234417,2024-04-17
CLIENT_000169,Company 170,Technology,Mid-market,886016334.2705187,France,contact169@company169.com,+1-930-259-8140,https://company169.com,LinkedIn,0.5908805313669274,30077.24242559936,2024-11-09
CLIENT_000170,Company 171,Technology,Startup,2123631689.686434,UK,contact170@company170.com,+1-623-906-2574,https://company170.com,Referral,0.3617490877375323,6500.882179708336,2022-06-01
CLIENT_000171,Company 172,Education,SMB,1276116454.6850553,France,contact171@company171.com,+1-661-827-6484,https://company171.com,Cold Outreach,0.16627702983387654,10352.091957479797,2024-07-31
CLIENT_000172,Company 173,E-commerce,Startup,-833459931.6532557,Australia,contact172@company172.com,+1-382-176-8652,https://company172.com,Conference,0.13856582889508068,4250.115086780481,2023-09-09
CLIENT_000173,Company 174,E-commerce,Enterprise,1012553651.776593,Australia,contact173@company173.com,+1-491-126-6330,https://company173.com,LinkedIn,0.7362660737679261,102703.81007563723,2021-11-09
CLIENT_000174,Company 175,Technology,SMB,-4008819.030430509,Germany,contact174@company174.com,+1-629-362-6557,https://company174.com,Referral,0.7771807757324194,12246.917186349125,2021-09-10
CLIENT_000175,Company 176,E-commerce,Startup,-864380031.1476269,Australia,contact175@company175.com,+1-279-237-3384,https://company175.com,Conference,0.3887697922006791,14595.279780609406,2021-08-15
CLIENT_000176,Company 177,Technology,SMB,795393773.1116955,UK,contact176@company176.com,+1-323-619-7064,https://company176.com,Partner,0.6961494779768629,15035.929531319784,2022-09-17
CLIENT_000177,Company 178,E-commerce,Mid-market,-1278903055.385354,UK,contact177@company177.com,+1-582-695-9967,https://company177.com,Cold Outreach,0.6841728553907832,34568.17583178066,2023-06-05
CLIENT_000178,Company 179,Healthcare,SMB,1560049523.01414,France,contact178@company178.com,+1-489-833-7786,https://company178.com,Website,0.7312582136033192,-3401.0878968883444,2024-10-15
CLIENT_000179,Company 180,Technology,SMB,1222705206.059527,USA,contact179@company179.com,+1-510-352-8233,https://company179.com,LinkedIn,0.29807848440204887,16226.874667302434,2022-12-27
CLIENT_000180,Company 181,E-commerce,Startup,366093851.26146007,Canada,contact180@company180.com,+1-725-156-6023,https://company180.com,LinkedIn,0.8374602382685664,11999.682520239792,2024-05-08
CLIENT_000181,Company 182,Healthcare,Mid-market,671532894.7707376,USA,contact181@company181.com,+1-348-831-6857,https://company181.com,Partner,0.9983510238703749,96116.49615736448,2022-12-05
CLIENT_000182,Company 183,Manufacturing,Startup,2519184545.686463,Canada,contact182@company182.com,+1-565-166-2936,https://company182.com,Website,0.9677404469282965,7774.435759789752,2021-12-30
CLIENT_000183,Company 184,Education,Enterprise,24642223153.23301,Germany,contact183@company183.com,+1-486-291-1420,https://company183.com,Partner,0.5252357351270723,101500.49330099544,2022-03-15
CLIENT_000184,Company 185,Technology,Mid-market,-1166565232.2294772,Canada,contact184@company184.com,+1-801-784-4257,https://company184.com,Referral,0.16687284551126338,26142.832930219785,2021-12-29
CLIENT_000185,Company 186,Healthcare,SMB,642345656.2552121,UK,contact185@company185.com,+1-416-852-9593,https://company185.com,Website,0.9676999279946928,13777.031084308515,2023-02-06
CLIENT_000186,Company 187,Manufacturing,Mid-market,-623585798.2457017,UK,contact186@company186.com,+1-302-589-7463,https://company186.com,Partner,0.5678942243839125,61252.36822058368,2023-11-30
CLIENT_000187,Company 188,Education,Enterprise,31198071866.326424,Australia,contact187@company187.com,+1-632-554-4851,https://company187.com,Referral,0.6562296207485564,99959.98057642959,2023-08-25
CLIENT_000188,Company 189,Financial Services,SMB,276029334.68601567,Canada,contact188@company188.com,+1-612-133-5097,https://company188.com,Conference,0.4454667303654508,4738.976219303298,2023-01-03
CLIENT_000189,Company 190,Financial Services,Mid-market,-382722831.97967064,UK,contact189@company189.com,+1-233-772-7676,https://company189.com,Website,0.7285256217604843,43301.108408978085,2022-01-14
CLIENT_000190,Company 191,Healthcare,Startup,-1591143287.8023865,Germany,contact190@company190.com,+1-496-811-1376,https://company190.com,Partner,0.879138087986225,8321.81553606482,2023-10-14
CLIENT_000191,Company 192,Education,Startup,-2147489124.67881,France,contact191@company191.com,+1-260-350-9988,https://company191.com,LinkedIn,0.40721250217467553,156.66918014185921,2024-07-23
CLIENT_000192,Company 193,E-commerce,Mid-market,476209076.2136277,USA,contact192@company192.com,+1-333-347-1763,https://company192.com,Cold Outreach,0.5492587897144275,73900.83674214553,2021-12-01
CLIENT_000193,Company 194,Education,Startup,67534994.74936658,UK,contact193@company193.com,+1-747-154-1549,https://company193.com,Referral,0.8103260171919523,5178.2700478321285,2022-02-16
CLIENT_000194,Company 195,Manufacturing,Enterprise,44534459303.44809,USA,contact194@company194.com,+1-643-495-9054,https://company194.com,Partner,0.9694841141612549,102841.55066845077,2024-09-28
CLIENT_000195,Company 196,Education,SMB,-1988550364.7381065,Germany,contact195@company195.com,+1-966-786-3306,https://company195.com,Website,0.4013570078232993,3594.777852105536,2023-07-03
CLIENT_000196,Company 197,Healthcare,Enterprise,20982527471.261757,UK,contact196@company196.com,+1-908-653-3744,https://company196.com,Cold Outreach,0.6089592095574685,95512.66712281005,2023-03-20
CLIENT_000197,Company 198,E-commerce,Mid-market,587544124.6215516,USA,contact197@company197.com,+1-810-719-4829,https://company197.com,Partner,0.22851584780506787,21843.528366060327,2022-11-24
CLIENT_000198,Company 199,Financial Services,SMB,776787282.807822,Germany,contact198@company198.com,+1-539-979-5059,https://company198.com,Partner,0.35175115914024313,16220.336934977247,2021-07-31
CLIENT_000199,Company 200,Education,SMB,215550191.6553271,Australia,contact199@company199.com,+1-542-832-7691,https://company199.com,Website,0.3860318802449821,376.71966507759953,2023-11-12
CLIENT_000200,Company 201,E-commerce,SMB,-1838452223.4460695,Canada,contact200@company200.com,+1-884-667-9271,https://company200.com,Conference,0.5234811936233538,5288.194450441359,2022-12-11
CLIENT_000201,Company 202,Manufacturing,Startup,-687455250.6710519,UK,contact201@company201.com,+1-633-362-2638,https://company201.com,Partner,0.3305214075903004,-79.73657144363096,2021-11-10
CLIENT_000202,Company 203,Healthcare,SMB,-240332965.2078781,France,contact202@company202.com,+1-291-499-4961,https://company202.com,Conference,0.8809726207922025,4885.27016409008,2022-05-13
CLIENT_000203,Company 204,Education,Mid-market,-367916375.1347594,UK,contact203@company203.com,+1-513-496-8575,https://company203.com,Website,0.7671296336840953,23698.703981926057,2022-06-05
CLIENT_000204,Company 205,Technology,Mid-market,301938548.52641714,Germany,contact204@company204.com,+1-776-653-6843,https://company204.com,Referral,0.6529390913522292,95685.80433149105,2024-01-07
CLIENT_000205,Company 206,Healthcare,Enterprise,3399177700.75303,Australia,contact205@company205.com,+1-860-396-3937,https://company205.com,Conference,0.4148103396434287,103971.6507570644,2022-03-01
CLIENT_000206,Company 207,Manufacturing,Startup,-2998180730.9628463,France,contact206@company206.com,+1-417-913-9222,https://company206.com,Referral,0.5507405586397854,3211.4242164192838,2023-04-13
CLIENT_000207,Company 208,Education,Enterprise,14935621465.21309,UK,contact207@company207.com,+1-428-352-9400,https://company207.com,LinkedIn,0.6073880763937247,97833.40223700038,2022-06-11
CLIENT_000208,Company 209,Technology,Startup,2970388016.1028037,Australia,contact208@company208.com,+1-552-772-3309,https://company208.com,Partner,0.7826811864033347,8223.500092146554,2024-07-02
CLIENT_000209,Company 210,Healthcare,Startup,-151163316.66724494,Canada,contact209@company209.com,+1-783-359-7763,https://company209.com,LinkedIn,0.9072491278170021,3434.385132472911,2025-03-15
CLIENT_000210,Company 211,Education,Mid-market,1608721782.0208137,France,contact210@company210.com,+1-341-517-1599,https://company210.com,Partner,0.5320846084805978,98228.93421097576,2022-08-03
CLIENT_000211,Company 212,Manufacturing,SMB,-1790428352.2291732,USA,contact211@company211.com,+1-848-627-3095,https://company211.com,Referral,0.9962484175114157,15230.69633157493,2021-07-12
CLIENT_000212,Company 213,Technology,Enterprise,19525349910.806828,Germany,contact212@company212.com,+1-960-916-8722,https://company212.com,LinkedIn,0.14758650896529446,100480.56422946216,2021-11-14
CLIENT_000213,Company 214,Technology,SMB,1079627524.1485357,Australia,contact213@company213.com,+1-880-122-7128,https://company213.com,Conference,0.18876437113698813,420.77668642292247,2023-12-12
CLIENT_000214,Company 215,Healthcare,Enterprise,22413789246.35347,Australia,contact214@company214.com,+1-956-872-7643,https://company214.com,Conference,0.29252756746037034,95361.842337275,2024-01-13
CLIENT_000215,Company 216,Healthcare,Startup,1759481812.243297,USA,contact215@company215.com,+1-310-306-8386,https://company215.com,Website,0.143066785420485,5002.9587138897205,2022-04-21
CLIENT_000216,Company 217,E-commerce,Startup,495485644.7395808,Canada,contact216@company216.com,+1-853-698-9118,https://company216.com,LinkedIn,0.24703083032793227,7995.208823961961,2022-02-02
CLIENT_000217,Company 218,Healthcare,Mid-market,-1343658696.8296995,Germany,contact217@company217.com,+1-630-620-8195,https://company217.com,LinkedIn,0.7397935269982611,106067.68971598615,2022-12-03
CLIENT_000218,Company 219,Education,SMB,1867474503.1700132,France,contact218@company218.com,+1-644-662-6717,https://company218.com,Cold Outreach,0.5270847493042314,3569.417275455341,2023-05-07
CLIENT_000219,Company 220,Manufacturing,Mid-market,-1266399742.7875142,Germany,contact219@company219.com,+1-799-924-3260,https://company219.com,Conference,0.11367095865647683,100333.3056363109,2021-10-02
CLIENT_000220,Company 221,Education,Startup,312458950.9975823,UK,contact220@company220.com,+1-693-135-8806,https://company220.com,Conference,0.0873314233936958,5018.73405663253,2023-08-29
CLIENT_000221,Company 222,E-commerce,SMB,1399645843.1339252,Canada,contact221@company221.com,+1-585-854-2219,https://company221.com,LinkedIn,0.6918239446622705,357.4219916229322,2021-07-28
CLIENT_000222,Company 223,Education,SMB,-1448167591.182708,Australia,contact222@company222.com,+1-777-334-9337,https://company222.com,Conference,0.7671884262847591,6160.041053031826,2023-04-13
CLIENT_000223,Company 224,Manufacturing,Enterprise,49022293741.38575,Canada,contact223@company223.com,+1-233-353-3570,https://company223.com,Website,0.899252084774012,102735.85069057225,2024-02-15
CLIENT_000224,Company 225,E-commerce,Startup,672998150.5636286,Germany,contact224@company224.com,+1-578-254-1193,https://company224.com,Referral,0.7576051997327852,2185.1688204471866,2023-03-08
CLIENT_000225,Company 226,Technology,Mid-market,548520487.3140793,Germany,contact225@company225.com,+1-997-157-4864,https://company225.com,Referral,0.5195416912566111,51002.93579745664,2024-06-09
CLIENT_000226,Company 227,Healthcare,Mid-market,-819276683.4733688,Germany,contact226@company226.com,+1-294-409-6801,https://company226.com,Partner,0.573369346767995,63910.481223949115,2025-03-18
CLIENT_000227,Company 228,Healthcare,Mid-market,-423547238.2618571,UK,contact227@company227.com,+1-872-122-3417,https://company227.com,Conference,0.2207537863564706,7361.69128643696,2023-05-23
CLIENT_000228,Company 229,Manufacturing,Startup,1622178956.3373318,Canada,contact228@company228.com,+1-918-956-4214,https://company228.com,Partner,0.2855856200897631,-870.302880418225,2021-09-26
CLIENT_000229,Company 230,Manufacturing,Mid-market,-79484515.62206563,Canada,contact229@company229.com,+1-297-335-5178,https://company229.com,LinkedIn,0.7088140367737745,100928.93335952269,2024-07-23
CLIENT_000230,Company 231,Technology,SMB,-1179103052.3811677,Australia,contact230@company230.com,+1-326-397-9422,https://company230.com,Referral,0.1961973935391408,7243.160040424977,2021-06-08
CLIENT_000231,Company 232,Financial Services,Enterprise,50411868323.00579,France,contact231@company231.com,+1-845-837-9776,https://company231.com,Partner,0.4212246030541634,98856.72401157553,2021-09-16
