project_id,client_id,project_name,project_type,tech_stack,project_status,priority,start_date,planned_end_date,actual_end_date,budget_original,budget_current,hours_estimated,hours_actual,team_size,complexity_score
PROJECT_000114,CLIENT_000114,AI/ML Solution Project 115,AI/ML Solution,Java/Spring/Oracle,Discovery,High,2023-09-17,2024-05-07,,10229.263229553977,31272.141462422154,61.387515252796476,271.5883545234181,6.183543476513158,7.240517838216881
PROJECT_000115,CLIENT_000115,E-commerce Site Project 116,E-commerce Site,React/Node.js/PostgreSQL,Completed,Medium,2023-06-26,2023-10-31,2023-12-19,25186.01202068424,13997.743960398107,137.96216641370128,-74.33795901743004,3.002151207112018,2.964061488555575
PROJECT_000116,CLIENT_000116,Mobile App Project 117,Mobile App,Java/Spring/Oracle,Completed,Low,2024-01-17,2024-09-23,2024-08-25,97342.96195857895,105479.08438723636,879.5611226857751,681.1710144136459,5.0569904978550335,5.564720523294993
PROJECT_000117,CLIENT_000117,DevOps Setup Project 118,DevOps Setup,Python/Django/MySQL,Development,Critical,2024-01-13,2024-12-08,,376407.26999319036,428764.1725031487,2349.9897544857718,2375.826217710767,5.857305810769959,8.821085167505553
PROJECT_000118,CLIENT_000118,CRM System Project 119,CRM System,Python/Django/MySQL,Completed,Medium,2024-06-27,2024-11-27,2025-01-04,303358.92102005874,363036.83759198716,2118.419850732071,1432.4743083711148,4.251527226778412,3.793191973765339
PROJECT_000119,CLIENT_000119,Mobile App Project 120,Mobile App,Java/Spring/Oracle,Planning,High,2025-01-25,2025-04-03,,19106.259894138282,9490.133574306083,135.80917115927406,64.4982969936963,1.9781999437321567,1.1238386494566794
PROJECT_000120,CLIENT_000120,API Development Project 121,API Development,Python/Django/MySQL,Completed,High,2023-09-24,2024-04-03,2024-04-30,9871.52142446279,15979.141161105645,27.74203416752524,-51.36595027208331,2.6335424153200275,5.3850035483942085
PROJECT_000121,CLIENT_000121,Web Application Project 122,Web Application,Java/Spring/Oracle,Planning,Low,2023-08-17,2024-02-19,,26373.908965994502,55613.115075327965,248.22929601865656,361.503016254732,2.94068627409733,3.572178688082625
PROJECT_000122,CLIENT_000122,API Development Project 123,API Development,Java/Spring/Oracle,Deployment,Medium,2023-08-28,2024-05-13,,30371.970206771282,32686.33677780234,69.26810467274547,71.03061831611524,3.9971671673106783,7.254499702110013
PROJECT_000123,CLIENT_000123,API Development Project 124,API Development,Java/Spring/Oracle,Deployment,Medium,2024-11-24,2025-11-25,,694629.2822691379,744424.6240814534,4571.912021321703,5158.873578156611,7.972505678747165,10.34018215911113
PROJECT_000124,CLIENT_000124,AI/ML Solution Project 125,AI/ML Solution,Java/Spring/Oracle,Planning,Low,2024-03-31,2024-08-25,,182923.4724222745,169626.9622639809,1169.810022508345,1162.7178832179059,2.0598332131851977,2.7903019653510945
PROJECT_000125,CLIENT_000125,E-commerce Site Project 126,E-commerce Site,Java/Spring/Oracle,Planning,Medium,2024-07-09,2024-10-27,,81344.84302299249,98299.48333882714,501.2007681221955,562.5558337870175,2.057949233113192,2.297141502668128
PROJECT_000126,CLIENT_000126,Web Application Project 127,Web Application,Python/Django/MySQL,Development,Low,2024-08-19,2024-11-26,,21373.417621252738,6757.305836410358,199.77365708690573,37.84593851010261,3.1169153391302817,0.8233400325007212
PROJECT_000127,CLIENT_000127,API Development Project 128,API Development,React/Node.js/PostgreSQL,Development,High,2024-09-11,2025-02-12,,97200.45228213948,140508.11795068454,890.9718835325391,594.1825159562666,2.5497454233654278,3.9355472093571215
PROJECT_000128,CLIENT_000128,Web Application Project 129,Web Application,React/Node.js/PostgreSQL,Completed,Low,2024-01-23,2024-07-26,2024-07-09,366096.7629035836,461875.7110457598,2324.9547888181496,2836.2962900383372,3.9064157071018473,4.889632004894984
PROJECT_000129,CLIENT_000129,DevOps Setup Project 130,DevOps Setup,Java/Spring/Oracle,Testing,Low,2023-06-13,2023-12-07,,69950.55944670881,65105.83742063265,281.52606553310545,352.7282830394489,3.8143432271030004,4.541496786070323
PROJECT_000130,CLIENT_000130,Web Application Project 131,Web Application,Java/Spring/Oracle,Completed,Low,2024-11-12,2025-09-16,2025-11-13,8371.365205863674,35122.61961079808,57.067956517202866,-18.211218386511433,4.909191487836798,8.66733989614221
PROJECT_000131,CLIENT_000131,AI/ML Solution Project 132,AI/ML Solution,Java/Spring/Oracle,Testing,High,2023-10-29,2024-03-12,,-11783.422238718986,-20066.56968699542,7.39422770131158,-164.034458074779,2.9866736408359955,2.172846761959689
PROJECT_000132,CLIENT_000132,E-commerce Site Project 133,E-commerce Site,Python/Django/MySQL,Planning,Low,2025-03-25,2025-10-08,,10699.498987708397,22805.502718527565,57.90116266384949,288.77018515628356,4.953625828810424,3.5907242159045474
PROJECT_000133,CLIENT_000133,AI/ML Solution Project 134,AI/ML Solution,Python/Django/MySQL,Deployment,Low,2023-12-18,2024-03-31,,46804.769795593595,62351.21277200866,329.33494872974404,446.60179105276,3.9175468783555485,2.1844904841052624
PROJECT_000134,CLIENT_000134,DevOps Setup Project 135,DevOps Setup,React/Node.js/PostgreSQL,Completed,High,2023-12-31,2024-09-30,2024-09-11,68218.98433397322,94525.5462531931,234.83101578727403,383.90169455759826,5.298488921710807,7.75299813373867
PROJECT_000135,CLIENT_000135,Mobile App Project 136,Mobile App,Python/Django/MySQL,Discovery,Critical,2023-07-05,2024-01-13,,23331.05450772233,32145.649802221127,115.02507779165917,332.84098114828896,2.7312336196959954,4.5461011689544195
PROJECT_000136,CLIENT_000136,API Development Project 137,API Development,Python/Django/MySQL,Deployment,Critical,2025-02-12,2025-10-08,,65405.873259795284,113749.37826074575,426.4940095445596,704.035230373565,4.10141024447301,4.459646682192416
PROJECT_000137,CLIENT_000137,E-commerce Site Project 138,E-commerce Site,React/Node.js/PostgreSQL,Discovery,Medium,2024-09-12,2025-07-24,,23995.96845938989,14517.62684614399,141.93124447255371,-7.8506181893381495,7.042829765251309,10.283014075252611
PROJECT_000138,CLIENT_000138,CRM System Project 139,CRM System,Java/Spring/Oracle,Deployment,Low,2023-09-21,2024-01-10,,54820.73318723382,62336.72758021983,445.9505262272439,511.4261063581506,1.992159034112076,0.6719372830707637
PROJECT_000139,CLIENT_000139,Mobile App Project 140,Mobile App,Java/Spring/Oracle,Development,High,2023-09-27,2024-06-23,,11414.192464363283,24932.718244908105,88.08658588358806,134.68253908815706,5.77256055837593,8.135517856247073
PROJECT_000140,CLIENT_000140,Web Application Project 141,Web Application,Python/Django/MySQL,Completed,Critical,2024-08-03,2025-03-19,2025-03-02,24524.988566458545,16041.975591680652,86.47832737810812,129.35673179803544,6.066427324772055,6.974024341035518
PROJECT_000141,CLIENT_000141,API Development Project 142,API Development,Java/Spring/Oracle,Deployment,Critical,2025-01-02,2025-10-16,,328248.87646877073,332155.5688938496,2232.508017407544,2174.7229055400257,6.308496273487204,7.185925771513263
PROJECT_000142,CLIENT_000142,DevOps Setup Project 143,DevOps Setup,React/Node.js/PostgreSQL,Deployment,Critical,2023-11-15,2024-07-08,,273553.85130331264,256711.46121328112,2011.6253314121168,2629.9049204170633,5.754713599801414,6.903570756633121
PROJECT_000143,CLIENT_000143,Web Application Project 144,Web Application,React/Node.js/PostgreSQL,Discovery,Medium,2023-10-01,2024-03-25,,75125.90144688293,78068.2135582974,538.9876072305392,926.6871474719292,2.027319511829745,2.4562996234262062
PROJECT_000144,CLIENT_000144,DevOps Setup Project 145,DevOps Setup,React/Node.js/PostgreSQL,Discovery,High,2023-11-14,2024-02-08,,-7032.920615803787,10264.360601995362,-59.04407414665231,-29.765729331992063,2.2403443862832257,1.2120203423420612
PROJECT_000145,CLIENT_000145,API Development Project 146,API Development,Java/Spring/Oracle,Development,High,2024-12-24,2025-12-15,,831063.4259302394,968212.2614770499,5388.251818571171,4592.886063798151,5.795132120808991,10.399102690126021
PROJECT_000146,CLIENT_000146,CRM System Project 147,CRM System,Python/Django/MySQL,Deployment,Critical,2025-01-25,2025-05-05,,-16480.08731407501,-11109.63673685608,208.23470430550267,-10.894785744831967,1.3616401169571684,0.9157250540959719
PROJECT_000147,CLIENT_000147,Web Application Project 148,Web Application,Java/Spring/Oracle,Deployment,Medium,2024-01-14,2025-01-31,,18047.728848624967,38167.90390097641,358.5182334261088,308.1731505772707,5.790373101436364,9.644544419205534
PROJECT_000148,CLIENT_000148,Web Application Project 149,Web Application,React/Node.js/PostgreSQL,Testing,Critical,2025-03-22,2026-02-01,,-1565.1305116118747,55524.91389620941,-15.459582721841713,83.66807004380162,7.185906898075617,9.30928789365083
PROJECT_000149,CLIENT_000149,Web Application Project 150,Web Application,Java/Spring/Oracle,Deployment,High,2023-06-11,2023-10-18,,19686.97920157132,24823.98308988929,-109.14089925451822,131.60838321836647,3.822206099131932,2.291319254494398
PROJECT_000150,CLIENT_000150,CRM System Project 151,CRM System,React/Node.js/PostgreSQL,Deployment,Low,2023-11-17,2024-09-09,,-18918.617610438538,-3608.574940832277,124.74887681065587,15.096379766635522,4.501713577329348,7.893911127146464
PROJECT_000151,CLIENT_000151,Mobile App Project 152,Mobile App,Python/Django/MySQL,Testing,Critical,2024-02-04,2024-12-06,,5999.376134031185,21616.86802901738,-74.88848266291775,10.954796040231855,5.367595871443225,8.942277399149017
PROJECT_000152,CLIENT_000152,AI/ML Solution Project 153,AI/ML Solution,React/Node.js/PostgreSQL,Development,Critical,2024-10-06,2025-06-09,,298652.53465149074,324304.90016600647,1846.1256717167344,1783.1521596091895,4.9624613815348,5.457984349717973
PROJECT_000153,CLIENT_000153,E-commerce Site Project 154,E-commerce Site,Java/Spring/Oracle,Development,Low,2024-05-02,2024-08-14,,136976.6390330504,191664.95346696593,996.2204423402094,863.7370462453796,4.064162430184375,3.287975236358373
PROJECT_000154,CLIENT_000154,AI/ML Solution Project 155,AI/ML Solution,Python/Django/MySQL,Deployment,Medium,2023-06-12,2023-10-06,,19369.01956590243,6371.855489405492,215.06741323889338,23.70956843171831,2.0186198283470445,1.666834913886578
PROJECT_000155,CLIENT_000155,E-commerce Site Project 156,E-commerce Site,Python/Django/MySQL,Discovery,Critical,2024-01-16,2024-09-14,,22348.28276039593,3198.920958106901,-57.842185472681194,265.6704106849167,5.089687619688539,6.192724413515955
PROJECT_000156,CLIENT_000156,API Development Project 157,API Development,React/Node.js/PostgreSQL,Completed,Critical,2024-08-05,2025-07-05,2025-07-12,22621.639875077235,38883.134199630564,267.7975084581809,35.26340916141653,7.04216325056632,10.353288262063218
PROJECT_000157,CLIENT_000157,API Development Project 158,API Development,Python/Django/MySQL,Deployment,High,2024-10-27,2025-02-16,,10251.469611631725,46044.797543933375,187.85853933696626,79.33808769086616,3.0106551739222582,1.0202281142541774
PROJECT_000158,CLIENT_000158,E-commerce Site Project 159,E-commerce Site,Java/Spring/Oracle,Testing,Medium,2024-05-09,2025-03-03,,249818.74460928838,270551.754265085,1795.7415909915553,1545.7606168274729,6.325507335939986,8.620916616239734
PROJECT_000159,CLIENT_000159,AI/ML Solution Project 160,AI/ML Solution,Java/Spring/Oracle,Testing,Low,2024-08-29,2025-06-29,,33325.500510383026,15903.409239211873,55.06341071738075,195.8463504694073,6.01891174079816,8.630381545013208
PROJECT_000160,CLIENT_000160,AI/ML Solution Project 161,AI/ML Solution,Java/Spring/Oracle,Planning,Low,2023-07-17,2024-04-02,,32576.584508543227,25333.51796970247,208.77027416894862,50.89139972442176,4.79879213111727,7.801524009919793
PROJECT_000161,CLIENT_000161,AI/ML Solution Project 162,AI/ML Solution,Python/Django/MySQL,Deployment,High,2024-06-06,2025-02-19,,15864.503280203216,21308.531619568614,29.023501318938678,134.4005752766301,4.875431409989592,8.08836180793485
PROJECT_000162,CLIENT_000162,E-commerce Site Project 163,E-commerce Site,React/Node.js/PostgreSQL,Testing,Medium,2024-09-21,2025-06-13,,32281.88445785462,12588.271759720603,109.31315650690524,176.30663822773613,4.959928833641164,6.625673577878177
PROJECT_000163,CLIENT_000163,DevOps Setup Project 164,DevOps Setup,React/Node.js/PostgreSQL,Discovery,Critical,2023-12-26,2024-08-01,,40683.25274322947,35390.9184702865,324.57723264656363,48.508615585335775,4.892973568744001,6.170230579753224
PROJECT_000164,CLIENT_000164,API Development Project 165,API Development,Java/Spring/Oracle,Deployment,Medium,2025-04-18,2025-09-26,,14877.498677899506,39860.29843463852,126.00127256383249,-22.43107372800108,2.8953202297173593,3.090210196297715
PROJECT_000165,CLIENT_000165,CRM System Project 166,CRM System,Java/Spring/Oracle,Development,High,2024-03-21,2024-09-19,,13752.220590494864,13950.879700494908,-30.992246475645032,67.05114891471418,5.030907239240063,4.763968780070036
PROJECT_000166,CLIENT_000166,Data Analytics Platform Project 167,Data Analytics Platform,React/Node.js/PostgreSQL,Planning,Medium,2024-03-07,2025-01-16,,517092.16978363355,541694.8997592337,3428.878892989229,3205.2516923450444,5.874892149912095,9.782213549339568
PROJECT_000167,CLIENT_000167,AI/ML Solution Project 168,AI/ML Solution,React/Node.js/PostgreSQL,Testing,Medium,2024-11-13,2025-01-02,,-14130.34062989783,-3118.4745214277964,-18.032676010730825,47.475722224525555,0.9109601720003337,1.1480278268787518
PROJECT_000168,CLIENT_000168,API Development Project 169,API Development,Python/Django/MySQL,Completed,Low,2023-09-01,2024-03-26,2024-03-11,264366.86789327936,325370.44349281146,1725.6458120775033,1567.9891854595805,4.322659913079722,3.522268792009684
PROJECT_000169,CLIENT_000169,E-commerce Site Project 170,E-commerce Site,Python/Django/MySQL,Testing,Low,2024-03-15,2024-11-27,,38225.01904063455,55556.30881194239,267.05862741330935,327.2356669133583,6.977531688270641,7.7530450054765465
PROJECT_000170,CLIENT_000170,CRM System Project 171,CRM System,React/Node.js/PostgreSQL,Planning,High,2024-07-21,2025-01-09,,-16274.980940427093,14943.404392174403,-62.57239721432563,118.09852987792429,4.153193312038092,4.158920033428482
PROJECT_000171,CLIENT_000171,CRM System Project 172,CRM System,Java/Spring/Oracle,Planning,Medium,2024-07-04,2025-04-10,,17583.9129314416,17924.632653110017,150.86687686516612,68.42476157214985,3.935976097534484,6.789512805389896
PROJECT_000172,CLIENT_000172,E-commerce Site Project 173,E-commerce Site,Java/Spring/Oracle,Discovery,Low,2023-10-31,2024-02-28,,35195.8564598492,35813.613143413575,252.2794806367459,269.28812784570664,4.097361715294741,3.0042835311211262
PROJECT_000173,CLIENT_000173,AI/ML Solution Project 174,AI/ML Solution,React/Node.js/PostgreSQL,Development,Critical,2024-05-08,2025-05-19,,18804.753234321026,27315.053476456807,249.7309201209471,-55.566945169693895,5.897704940968007,9.919454311385147
PROJECT_000174,CLIENT_000174,Web Application Project 175,Web Application,Python/Django/MySQL,Development,Critical,2024-03-08,2024-12-14,,524234.7119950556,454112.5140598746,3427.0915974567724,3195.2626791637695,3.5596857867846077,6.6007233218622705
PROJECT_000175,CLIENT_000175,Web Application Project 176,Web Application,Python/Django/MySQL,Deployment,Medium,2023-11-22,2024-10-09,,444440.67756538244,503718.06235629064,2888.4343340082014,3656.5744643787784,6.612866860015374,9.226573745572312
PROJECT_000176,CLIENT_000176,CRM System Project 177,CRM System,Java/Spring/Oracle,Planning,High,2023-06-01,2023-11-26,,16841.629590002158,4957.517009196669,339.7556182100438,301.04684172813006,3.0006416090919146,3.6635430715063317
PROJECT_000177,CLIENT_000177,API Development Project 178,API Development,React/Node.js/PostgreSQL,Discovery,High,2024-12-11,2025-04-08,,70429.4257759817,104206.24739969325,630.1213798204442,538.999097146227,4.269234812165557,2.354602885355964
PROJECT_000178,CLIENT_000178,CRM System Project 179,CRM System,Java/Spring/Oracle,Completed,Critical,2024-08-08,2025-05-20,2025-07-19,63144.25584678255,80583.50358526691,445.53079657158463,382.1210292181049,6.0868477912392205,7.081399836145039
PROJECT_000179,CLIENT_000179,CRM System Project 180,CRM System,Java/Spring/Oracle,Discovery,Medium,2024-06-26,2024-10-13,,16574.53151516692,13743.34108208241,15.382137176956885,-95.16381915523425,1.0868731408621886,0.7293544591193823
PROJECT_000180,CLIENT_000180,Web Application Project 181,Web Application,Java/Spring/Oracle,Completed,Medium,2023-10-19,2024-02-24,2024-02-07,143610.30677750878,146906.48679743402,792.1648241510634,550.656651830548,2.7367476890416933,3.076032527345937
PROJECT_000181,CLIENT_000181,Mobile App Project 182,Mobile App,React/Node.js/PostgreSQL,Planning,Medium,2024-09-06,2025-01-16,,22052.00180259628,-24194.343502575925,26.221713753714795,-114.64801754214236,3.9141821411346926,3.3348662852986615
PROJECT_000182,CLIENT_000182,E-commerce Site Project 183,E-commerce Site,Python/Django/MySQL,Deployment,High,2024-07-31,2025-03-26,,7385.295263781631,30826.3154485993,43.99729292918508,-20.216972066282366,5.32196256608422,5.0470637193588335
PROJECT_000183,CLIENT_000183,Web Application Project 184,Web Application,Java/Spring/Oracle,Completed,Critical,2024-12-24,2025-05-23,2025-06-04,-4280.868179216615,3281.7404660785764,11.45353007230508,113.07545371400683,4.928594310972991,4.31068724529715
PROJECT_000184,CLIENT_000184,CRM System Project 185,CRM System,Java/Spring/Oracle,Planning,Low,2024-11-08,2025-05-30,,23984.00500451613,31001.02293605984,-9.430088300766045,145.6988382754167,5.884103404642885,5.85326717689088
