assignment_id,project_id,member_id,role_on_project,hours_allocated,hours_logged,start_date,end_date
ASN_000331,PROJECT_000110,MEMBER_000038,Developer,91,199,2024-02-15,
ASN_000332,PROJECT_000110,MEMBER_000086,Support,170,146,2024-02-15,
ASN_000333,PROJECT_000111,MEMBER_000014,Developer,92,240,2024-06-10,
ASN_000334,PROJECT_000111,MEMBER_000007,Lead,49,68,2024-06-10,
ASN_000335,PROJECT_000111,MEMBER_000121,Support,173,64,2024-06-10,
ASN_000336,PROJECT_000112,MEMBER_000069,Developer,63,97,2025-02-02,2025-12-03
ASN_000337,PROJECT_000112,MEMBER_000122,Support,37,143,2025-02-02,2025-12-03
ASN_000338,PROJECT_000112,MEMBER_000008,Lead,83,47,2025-02-02,2025-12-03
ASN_000339,PROJECT_000113,MEMBER_000121,Lead,113,42,2023-07-22,
ASN_000340,PROJECT_000113,MEMBER_000062,Support,160,109,2023-07-22,
ASN_000341,PROJECT_000113,MEMBER_000049,Support,172,95,2023-07-22,
ASN_000342,PROJECT_000114,MEMBER_000032,Developer,66,249,2023-09-17,
ASN_000343,PROJECT_000114,MEMBER_000071,Support,188,176,2023-09-17,
ASN_000344,PROJECT_000114,MEMBER_000017,Lead,33,170,2023-09-17,
ASN_000345,PROJECT_000115,MEMBER_000040,Lead,45,19,2023-06-26,2023-12-19
ASN_000346,PROJECT_000115,MEMBER_000023,Support,57,62,2023-06-26,2023-12-19
ASN_000347,PROJECT_000115,MEMBER_000035,Developer,130,124,2023-06-26,2023-12-19
ASN_000348,PROJECT_000116,MEMBER_000098,Lead,127,219,2024-01-17,2024-08-25
ASN_000349,PROJECT_000116,MEMBER_000101,Support,61,55,2024-01-17,2024-08-25
ASN_000350,PROJECT_000116,MEMBER_000109,Support,110,226,2024-01-17,2024-08-25
ASN_000351,PROJECT_000117,MEMBER_000009,Lead,59,164,2024-01-13,
ASN_000352,PROJECT_000117,MEMBER_000094,Lead,30,13,2024-01-13,
ASN_000353,PROJECT_000117,MEMBER_000067,Developer,153,225,2024-01-13,
ASN_000354,PROJECT_000118,MEMBER_000073,Developer,91,243,2024-06-27,2025-01-04
ASN_000355,PROJECT_000118,MEMBER_000025,Developer,31,76,2024-06-27,2025-01-04
ASN_000356,PROJECT_000118,MEMBER_000118,Developer,44,118,2024-06-27,2025-01-04
ASN_000357,PROJECT_000119,MEMBER_000059,Lead,50,190,2025-01-25,
ASN_000358,PROJECT_000119,MEMBER_000133,Support,169,208,2025-01-25,
ASN_000359,PROJECT_000119,MEMBER_000050,Support,114,230,2025-01-25,
ASN_000360,PROJECT_000120,MEMBER_000001,Support,137,116,2023-09-24,2024-04-30
ASN_000361,PROJECT_000120,MEMBER_000069,Lead,23,55,2023-09-24,2024-04-30
ASN_000362,PROJECT_000120,MEMBER_000092,Developer,36,201,2023-09-24,2024-04-30
ASN_000363,PROJECT_000121,MEMBER_000091,Lead,193,182,2023-08-17,
ASN_000364,PROJECT_000121,MEMBER_000073,Support,179,245,2023-08-17,
ASN_000365,PROJECT_000121,MEMBER_000069,Developer,163,37,2023-08-17,
ASN_000366,PROJECT_000122,MEMBER_000086,Developer,125,197,2023-08-28,
ASN_000367,PROJECT_000122,MEMBER_000032,Support,177,151,2023-08-28,
ASN_000368,PROJECT_000122,MEMBER_000000,Lead,61,214,2023-08-28,
ASN_000369,PROJECT_000123,MEMBER_000085,Lead,105,146,2024-11-24,
ASN_000370,PROJECT_000123,MEMBER_000094,Support,81,225,2024-11-24,
ASN_000371,PROJECT_000123,MEMBER_000101,Developer,137,223,2024-11-24,
ASN_000372,PROJECT_000124,MEMBER_000055,Support,167,114,2024-03-31,
ASN_000373,PROJECT_000124,MEMBER_000069,Developer,149,153,2024-03-31,
ASN_000374,PROJECT_000124,MEMBER_000128,Support,150,18,2024-03-31,
ASN_000375,PROJECT_000125,MEMBER_000129,Support,120,108,2024-07-09,
ASN_000376,PROJECT_000125,MEMBER_000120,Support,179,173,2024-07-09,
ASN_000377,PROJECT_000125,MEMBER_000085,Support,130,97,2024-07-09,
ASN_000378,PROJECT_000126,MEMBER_000068,Lead,132,201,2024-08-19,
ASN_000379,PROJECT_000126,MEMBER_000018,Lead,128,16,2024-08-19,
ASN_000380,PROJECT_000126,MEMBER_000008,Developer,160,117,2024-08-19,
ASN_000381,PROJECT_000127,MEMBER_000016,Support,64,221,2024-09-11,
ASN_000382,PROJECT_000127,MEMBER_000125,Support,124,187,2024-09-11,
ASN_000383,PROJECT_000127,MEMBER_000006,Lead,124,35,2024-09-11,
ASN_000384,PROJECT_000128,MEMBER_000098,Support,38,170,2024-01-23,2024-07-09
ASN_000385,PROJECT_000128,MEMBER_000086,Support,193,201,2024-01-23,2024-07-09
ASN_000386,PROJECT_000128,MEMBER_000003,Lead,163,114,2024-01-23,2024-07-09
ASN_000387,PROJECT_000129,MEMBER_000129,Support,123,190,2023-06-13,
ASN_000388,PROJECT_000129,MEMBER_000106,Support,131,32,2023-06-13,
ASN_000389,PROJECT_000129,MEMBER_000116,Support,176,171,2023-06-13,
ASN_000390,PROJECT_000130,MEMBER_000120,Developer,72,188,2024-11-12,2025-11-13
ASN_000391,PROJECT_000130,MEMBER_000079,Support,176,112,2024-11-12,2025-11-13
ASN_000392,PROJECT_000130,MEMBER_000081,Lead,113,68,2024-11-12,2025-11-13
ASN_000393,PROJECT_000131,MEMBER_000010,Support,163,185,2023-10-29,
ASN_000394,PROJECT_000131,MEMBER_000026,Support,160,202,2023-10-29,
ASN_000395,PROJECT_000131,MEMBER_000070,Support,48,167,2023-10-29,
ASN_000396,PROJECT_000132,MEMBER_000107,Support,91,106,2025-03-25,
ASN_000397,PROJECT_000132,MEMBER_000010,Developer,64,51,2025-03-25,
ASN_000398,PROJECT_000132,MEMBER_000049,Lead,133,217,2025-03-25,
ASN_000399,PROJECT_000133,MEMBER_000115,Lead,108,202,2023-12-18,
ASN_000400,PROJECT_000133,MEMBER_000052,Support,34,190,2023-12-18,
ASN_000401,PROJECT_000133,MEMBER_000042,Support,181,178,2023-12-18,
ASN_000402,PROJECT_000134,MEMBER_000109,Lead,25,102,2023-12-31,2024-09-11
ASN_000403,PROJECT_000134,MEMBER_000091,Support,188,183,2023-12-31,2024-09-11
ASN_000404,PROJECT_000134,MEMBER_000087,Support,98,71,2023-12-31,2024-09-11
ASN_000405,PROJECT_000135,MEMBER_000002,Support,39,63,2023-07-05,
ASN_000406,PROJECT_000135,MEMBER_000015,Lead,90,135,2023-07-05,
ASN_000407,PROJECT_000135,MEMBER_000005,Lead,194,68,2023-07-05,
ASN_000408,PROJECT_000136,MEMBER_000120,Developer,117,220,2025-02-12,
ASN_000409,PROJECT_000136,MEMBER_000113,Lead,191,80,2025-02-12,
ASN_000410,PROJECT_000136,MEMBER_000078,Support,140,42,2025-02-12,
ASN_000411,PROJECT_000137,MEMBER_000093,Support,103,215,2024-09-12,
ASN_000412,PROJECT_000137,MEMBER_000120,Developer,77,159,2024-09-12,
ASN_000413,PROJECT_000137,MEMBER_000062,Developer,198,17,2024-09-12,
ASN_000414,PROJECT_000138,MEMBER_000058,Support,180,245,2023-09-21,
ASN_000415,PROJECT_000138,MEMBER_000108,Support,189,43,2023-09-21,
ASN_000416,PROJECT_000138,MEMBER_000025,Developer,81,169,2023-09-21,
ASN_000417,PROJECT_000139,MEMBER_000126,Developer,68,149,2023-09-27,
ASN_000418,PROJECT_000139,MEMBER_000129,Lead,128,187,2023-09-27,
ASN_000419,PROJECT_000139,MEMBER_000062,Developer,58,26,2023-09-27,
ASN_000420,PROJECT_000140,MEMBER_000080,Lead,182,75,2024-08-03,2025-03-02
ASN_000421,PROJECT_000140,MEMBER_000038,Support,169,114,2024-08-03,2025-03-02
ASN_000422,PROJECT_000140,MEMBER_000044,Support,103,14,2024-08-03,2025-03-02
ASN_000423,PROJECT_000141,MEMBER_000038,Lead,58,247,2025-01-02,
ASN_000424,PROJECT_000141,MEMBER_000056,Lead,180,175,2025-01-02,
ASN_000425,PROJECT_000141,MEMBER_000000,Support,132,180,2025-01-02,
ASN_000426,PROJECT_000142,MEMBER_000108,Lead,127,78,2023-11-15,
ASN_000427,PROJECT_000142,MEMBER_000099,Lead,146,74,2023-11-15,
ASN_000428,PROJECT_000142,MEMBER_000015,Support,147,167,2023-11-15,
ASN_000429,PROJECT_000143,MEMBER_000100,Lead,117,128,2023-10-01,
ASN_000430,PROJECT_000143,MEMBER_000045,Support,72,170,2023-10-01,
ASN_000431,PROJECT_000143,MEMBER_000029,Developer,68,227,2023-10-01,
ASN_000432,PROJECT_000144,MEMBER_000021,Support,57,95,2023-11-14,
ASN_000433,PROJECT_000144,MEMBER_000016,Developer,187,128,2023-11-14,
ASN_000434,PROJECT_000144,MEMBER_000107,Developer,97,233,2023-11-14,
ASN_000435,PROJECT_000145,MEMBER_000048,Lead,116,71,2024-12-24,
ASN_000436,PROJECT_000145,MEMBER_000129,Support,70,104,2024-12-24,
ASN_000437,PROJECT_000145,MEMBER_000015,Lead,28,151,2024-12-24,
ASN_000438,PROJECT_000146,MEMBER_000019,Lead,170,196,2025-01-25,
ASN_000439,PROJECT_000146,MEMBER_000044,Developer,146,64,2025-01-25,
ASN_000440,PROJECT_000146,MEMBER_000085,Support,151,42,2025-01-25,
ASN_000441,PROJECT_000147,MEMBER_000072,Developer,80,59,2024-01-14,
ASN_000442,PROJECT_000147,MEMBER_000057,Developer,171,72,2024-01-14,
ASN_000443,PROJECT_000147,MEMBER_000028,Lead,142,39,2024-01-14,
ASN_000444,PROJECT_000148,MEMBER_000061,Support,96,129,2025-03-22,
ASN_000445,PROJECT_000148,MEMBER_000081,Developer,41,168,2025-03-22,
ASN_000446,PROJECT_000148,MEMBER_000076,Developer,188,152,2025-03-22,
ASN_000447,PROJECT_000149,MEMBER_000109,Developer,101,61,2023-06-11,
ASN_000448,PROJECT_000149,MEMBER_000053,Support,37,198,2023-06-11,
ASN_000449,PROJECT_000149,MEMBER_000022,Support,70,165,2023-06-11,
ASN_000450,PROJECT_000150,MEMBER_000022,Developer,44,45,2023-11-17,
ASN_000451,PROJECT_000150,MEMBER_000059,Support,136,36,2023-11-17,
ASN_000452,PROJECT_000150,MEMBER_000005,Lead,88,154,2023-11-17,
ASN_000453,PROJECT_000151,MEMBER_000045,Developer,139,51,2024-02-04,
ASN_000454,PROJECT_000151,MEMBER_000099,Support,135,105,2024-02-04,
ASN_000455,PROJECT_000151,MEMBER_000002,Lead,32,178,2024-02-04,
ASN_000456,PROJECT_000152,MEMBER_000096,Support,146,107,2024-10-06,
ASN_000457,PROJECT_000152,MEMBER_000077,Lead,87,231,2024-10-06,
ASN_000458,PROJECT_000152,MEMBER_000023,Lead,146,45,2024-10-06,
ASN_000459,PROJECT_000153,MEMBER_000096,Lead,79,47,2024-05-02,
ASN_000460,PROJECT_000153,MEMBER_000001,Support,126,123,2024-05-02,
ASN_000461,PROJECT_000153,MEMBER_000108,Support,168,78,2024-05-02,
ASN_000462,PROJECT_000154,MEMBER_000035,Support,68,133,2023-06-12,
ASN_000463,PROJECT_000154,MEMBER_000026,Lead,53,206,2023-06-12,
ASN_000464,PROJECT_000154,MEMBER_000096,Support,143,96,2023-06-12,
ASN_000465,PROJECT_000155,MEMBER_000005,Developer,54,69,2024-01-16,
ASN_000466,PROJECT_000155,MEMBER_000010,Developer,47,54,2024-01-16,
ASN_000467,PROJECT_000155,MEMBER_000103,Lead,94,164,2024-01-16,
ASN_000468,PROJECT_000156,MEMBER_000112,Developer,25,72,2024-08-05,2025-07-12
ASN_000469,PROJECT_000156,MEMBER_000073,Developer,38,83,2024-08-05,2025-07-12
ASN_000470,PROJECT_000156,MEMBER_000070,Lead,166,111,2024-08-05,2025-07-12
ASN_000471,PROJECT_000157,MEMBER_000059,Developer,197,64,2024-10-27,
ASN_000472,PROJECT_000157,MEMBER_000110,Lead,35,116,2024-10-27,
ASN_000473,PROJECT_000157,MEMBER_000060,Support,165,85,2024-10-27,
ASN_000474,PROJECT_000158,MEMBER_000035,Lead,119,46,2024-05-09,
ASN_000475,PROJECT_000158,MEMBER_000057,Support,121,159,2024-05-09,
ASN_000476,PROJECT_000158,MEMBER_000132,Lead,158,169,2024-05-09,
ASN_000477,PROJECT_000159,MEMBER_000041,Support,57,187,2024-08-29,
ASN_000478,PROJECT_000159,MEMBER_000009,Lead,149,40,2024-08-29,
ASN_000479,PROJECT_000159,MEMBER_000089,Developer,118,73,2024-08-29,
ASN_000480,PROJECT_000160,MEMBER_000071,Lead,37,84,2023-07-17,
ASN_000481,PROJECT_000160,MEMBER_000059,Developer,106,152,2023-07-17,
ASN_000482,PROJECT_000160,MEMBER_000092,Lead,40,124,2023-07-17,
ASN_000483,PROJECT_000161,MEMBER_000070,Lead,122,130,2024-06-06,
ASN_000484,PROJECT_000161,MEMBER_000026,Developer,163,44,2024-06-06,
ASN_000485,PROJECT_000161,MEMBER_000050,Developer,98,11,2024-06-06,
ASN_000486,PROJECT_000162,MEMBER_000074,Lead,79,236,2024-09-21,
ASN_000487,PROJECT_000162,MEMBER_000089,Lead,89,42,2024-09-21,
ASN_000488,PROJECT_000162,MEMBER_000066,Support,128,69,2024-09-21,
ASN_000489,PROJECT_000163,MEMBER_000038,Developer,48,191,2023-12-26,
ASN_000490,PROJECT_000163,MEMBER_000094,Support,75,133,2023-12-26,
ASN_000491,PROJECT_000163,MEMBER_000076,Lead,142,43,2023-12-26,
ASN_000492,PROJECT_000164,MEMBER_000048,Lead,177,14,2025-04-18,
ASN_000493,PROJECT_000164,MEMBER_000041,Developer,166,208,2025-04-18,
ASN_000494,PROJECT_000164,MEMBER_000098,Developer,99,127,2025-04-18,
ASN_000495,PROJECT_000165,MEMBER_000026,Support,193,220,2024-03-21,
ASN_000496,PROJECT_000165,MEMBER_000075,Developer,149,117,2024-03-21,
ASN_000497,PROJECT_000165,MEMBER_000111,Developer,116,182,2024-03-21,
ASN_000498,PROJECT_000166,MEMBER_000019,Support,94,179,2024-03-07,
ASN_000499,PROJECT_000166,MEMBER_000095,Lead,104,204,2024-03-07,
ASN_000500,PROJECT_000166,MEMBER_000126,Developer,196,239,2024-03-07,
ASN_000501,PROJECT_000167,MEMBER_000108,Lead,107,181,2024-11-13,
ASN_000502,PROJECT_000167,MEMBER_000000,Support,81,243,2024-11-13,
ASN_000503,PROJECT_000167,MEMBER_000070,Support,95,110,2024-11-13,
ASN_000504,PROJECT_000168,MEMBER_000128,Developer,96,236,2023-09-01,2024-03-11
ASN_000505,PROJECT_000168,MEMBER_000083,Developer,167,16,2023-09-01,2024-03-11
ASN_000506,PROJECT_000168,MEMBER_000067,Support,79,40,2023-09-01,2024-03-11
ASN_000507,PROJECT_000169,MEMBER_000055,Support,56,175,2024-03-15,
ASN_000508,PROJECT_000169,MEMBER_000082,Developer,171,249,2024-03-15,
ASN_000509,PROJECT_000169,MEMBER_000085,Lead,29,211,2024-03-15,
ASN_000510,PROJECT_000170,MEMBER_000037,Lead,161,197,2024-07-21,
ASN_000511,PROJECT_000170,MEMBER_000086,Developer,146,19,2024-07-21,
ASN_000512,PROJECT_000170,MEMBER_000031,Lead,188,95,2024-07-21,
ASN_000513,PROJECT_000171,MEMBER_000131,Lead,60,198,2024-07-04,
ASN_000514,PROJECT_000171,MEMBER_000011,Developer,77,81,2024-07-04,
ASN_000515,PROJECT_000171,MEMBER_000025,Developer,122,63,2024-07-04,
ASN_000516,PROJECT_000172,MEMBER_000034,Lead,156,33,2023-10-31,
ASN_000517,PROJECT_000172,MEMBER_000027,Support,200,163,2023-10-31,
ASN_000518,PROJECT_000172,MEMBER_000100,Lead,139,150,2023-10-31,
ASN_000519,PROJECT_000173,MEMBER_000094,Developer,54,119,2024-05-08,
ASN_000520,PROJECT_000173,MEMBER_000027,Lead,52,92,2024-05-08,
ASN_000521,PROJECT_000173,MEMBER_000063,Support,55,124,2024-05-08,
ASN_000522,PROJECT_000174,MEMBER_000017,Developer,124,91,2024-03-08,
ASN_000523,PROJECT_000174,MEMBER_000023,Support,126,184,2024-03-08,
ASN_000524,PROJECT_000174,MEMBER_000118,Support,145,22,2024-03-08,
ASN_000525,PROJECT_000175,MEMBER_000002,Developer,77,217,2023-11-22,
ASN_000526,PROJECT_000175,MEMBER_000117,Lead,165,246,2023-11-22,
ASN_000527,PROJECT_000175,MEMBER_000000,Developer,61,180,2023-11-22,
ASN_000528,PROJECT_000176,MEMBER_000128,Lead,196,178,2023-06-01,
ASN_000529,PROJECT_000176,MEMBER_000126,Developer,166,46,2023-06-01,
ASN_000530,PROJECT_000176,MEMBER_000050,Lead,108,202,2023-06-01,
ASN_000531,PROJECT_000177,MEMBER_000074,Developer,119,126,2024-12-11,
ASN_000532,PROJECT_000177,MEMBER_000069,Lead,110,110,2024-12-11,
ASN_000533,PROJECT_000177,MEMBER_000124,Support,167,110,2024-12-11,
ASN_000534,PROJECT_000178,MEMBER_000128,Support,197,214,2024-08-08,2025-07-19
ASN_000535,PROJECT_000178,MEMBER_000085,Lead,97,211,2024-08-08,2025-07-19
ASN_000536,PROJECT_000178,MEMBER_000082,Support,148,157,2024-08-08,2025-07-19
ASN_000537,PROJECT_000179,MEMBER_000009,Lead,65,223,2024-06-26,
ASN_000538,PROJECT_000179,MEMBER_000115,Developer,58,184,2024-06-26,
ASN_000539,PROJECT_000179,MEMBER_000074,Lead,194,202,2024-06-26,
ASN_000540,PROJECT_000180,MEMBER_000069,Support,58,26,2023-10-19,2024-02-07
ASN_000541,PROJECT_000180,MEMBER_000038,Developer,55,123,2023-10-19,2024-02-07
ASN_000542,PROJECT_000180,MEMBER_000087,Lead,64,213,2023-10-19,2024-02-07
ASN_000543,PROJECT_000181,MEMBER_000013,Developer,117,151,2024-09-06,
ASN_000544,PROJECT_000181,MEMBER_000049,Developer,108,114,2024-09-06,
ASN_000545,PROJECT_000181,MEMBER_000108,Lead,83,137,2024-09-06,
ASN_000546,PROJECT_000182,MEMBER_000083,Support,177,178,2024-07-31,
ASN_000547,PROJECT_000182,MEMBER_000059,Developer,28,12,2024-07-31,
ASN_000548,PROJECT_000182,MEMBER_000102,Support,34,142,2024-07-31,
ASN_000549,PROJECT_000183,MEMBER_000110,Support,169,189,2024-12-24,2025-06-04
ASN_000550,PROJECT_000183,MEMBER_000066,Support,71,117,2024-12-24,2025-06-04
ASN_000551,PROJECT_000183,MEMBER_000069,Developer,159,43,2024-12-24,2025-06-04
ASN_000552,PROJECT_000184,MEMBER_000130,Support,159,187,2024-11-08,
ASN_000553,PROJECT_000184,MEMBER_000005,Lead,121,208,2024-11-08,
ASN_000554,PROJECT_000184,MEMBER_000073,Developer,159,92,2024-11-08,
ASN_000555,PROJECT_000185,MEMBER_000126,Support,75,75,2024-11-01,
ASN_000556,PROJECT_000185,MEMBER_000094,Support,67,168,2024-11-01,
ASN_000557,PROJECT_000185,MEMBER_000068,Developer,65,120,2024-11-01,
ASN_000558,PROJECT_000186,MEMBER_000125,Support,45,171,2025-02-20,
ASN_000559,PROJECT_000186,MEMBER_000117,Developer,66,113,2025-02-20,
ASN_000560,PROJECT_000186,MEMBER_000083,Lead,88,71,2025-02-20,
ASN_000561,PROJECT_000187,MEMBER_000059,Support,107,113,2024-05-03,
ASN_000562,PROJECT_000187,MEMBER_000025,Lead,60,202,2024-05-03,
ASN_000563,PROJECT_000187,MEMBER_000056,Support,189,19,2024-05-03,
ASN_000564,PROJECT_000188,MEMBER_000058,Developer,32,229,2025-04-10,
ASN_000565,PROJECT_000188,MEMBER_000113,Lead,138,100,2025-04-10,
ASN_000566,PROJECT_000188,MEMBER_000063,Support,156,218,2025-04-10,
ASN_000567,PROJECT_000189,MEMBER_000008,Support,192,40,2025-02-14,
ASN_000568,PROJECT_000189,MEMBER_000084,Developer,193,99,2025-02-14,
ASN_000569,PROJECT_000189,MEMBER_000068,Support,34,219,2025-02-14,
ASN_000570,PROJECT_000190,MEMBER_000006,Support,110,193,2025-04-15,
ASN_000571,PROJECT_000190,MEMBER_000010,Support,56,17,2025-04-15,
ASN_000572,PROJECT_000190,MEMBER_000066,Support,127,134,2025-04-15,
ASN_000573,PROJECT_000191,MEMBER_000071,Developer,74,188,2024-01-04,
ASN_000574,PROJECT_000191,MEMBER_000120,Support,98,235,2024-01-04,
ASN_000575,PROJECT_000191,MEMBER_000101,Developer,186,54,2024-01-04,
ASN_000576,PROJECT_000192,MEMBER_000096,Support,87,142,2023-12-30,2024-11-15
ASN_000577,PROJECT_000192,MEMBER_000043,Support,93,12,2023-12-30,2024-11-15
ASN_000578,PROJECT_000192,MEMBER_000094,Developer,112,218,2023-12-30,2024-11-15
ASN_000579,PROJECT_000193,MEMBER_000041,Lead,26,229,2024-07-13,
ASN_000580,PROJECT_000193,MEMBER_000009,Lead,73,100,2024-07-13,
ASN_000581,PROJECT_000193,MEMBER_000068,Developer,188,127,2024-07-13,
ASN_000582,PROJECT_000194,MEMBER_000042,Lead,130,123,2024-11-16,
ASN_000583,PROJECT_000194,MEMBER_000021,Developer,86,134,2024-11-16,
ASN_000584,PROJECT_000194,MEMBER_000008,Developer,82,52,2024-11-16,
ASN_000585,PROJECT_000195,MEMBER_000024,Lead,185,78,2023-11-19,2024-03-24
ASN_000586,PROJECT_000195,MEMBER_000021,Lead,191,123,2023-11-19,2024-03-24
ASN_000587,PROJECT_000195,MEMBER_000084,Lead,67,45,2023-11-19,2024-03-24
ASN_000588,PROJECT_000196,MEMBER_000096,Lead,63,160,2023-10-13,
ASN_000589,PROJECT_000196,MEMBER_000082,Lead,130,175,2023-10-13,
ASN_000590,PROJECT_000196,MEMBER_000072,Developer,106,212,2023-10-13,
ASN_000591,PROJECT_000197,MEMBER_000125,Developer,161,158,2023-11-15,
ASN_000592,PROJECT_000197,MEMBER_000133,Developer,167,156,2023-11-15,
ASN_000593,PROJECT_000197,MEMBER_000027,Developer,156,218,2023-11-15,
ASN_000594,PROJECT_000198,MEMBER_000027,Lead,52,237,2023-09-25,
ASN_000595,PROJECT_000198,MEMBER_000033,Developer,137,30,2023-09-25,
ASN_000596,PROJECT_000198,MEMBER_000086,Lead,199,182,2023-09-25,
ASN_000597,PROJECT_000199,MEMBER_000041,Lead,31,191,2024-05-25,
ASN_000598,PROJECT_000199,MEMBER_000125,Lead,46,47,2024-05-25,
ASN_000599,PROJECT_000199,MEMBER_000039,Support,199,114,2024-05-25,
ASN_000600,PROJECT_000200,MEMBER_000113,Support,74,73,2024-04-01,
ASN_000601,PROJECT_000200,MEMBER_000023,Developer,76,159,2024-04-01,
ASN_000602,PROJECT_000200,MEMBER_000106,Developer,29,247,2024-04-01,
ASN_000603,PROJECT_000201,MEMBER_000086,Support,103,84,2024-07-06,
ASN_000604,PROJECT_000201,MEMBER_000068,Support,152,221,2024-07-06,
ASN_000605,PROJECT_000201,MEMBER_000131,Lead,27,62,2024-07-06,
ASN_000606,PROJECT_000202,MEMBER_000020,Lead,108,40,2024-09-08,
ASN_000607,PROJECT_000202,MEMBER_000085,Developer,97,232,2024-09-08,
ASN_000608,PROJECT_000202,MEMBER_000108,Support,76,112,2024-09-08,
ASN_000609,PROJECT_000203,MEMBER_000078,Developer,89,14,2024-05-11,2025-04-27
ASN_000610,PROJECT_000203,MEMBER_000075,Developer,140,211,2024-05-11,2025-04-27
ASN_000611,PROJECT_000203,MEMBER_000115,Developer,96,32,2024-05-11,2025-04-27
ASN_000612,PROJECT_000204,MEMBER_000069,Developer,87,81,2024-03-03,
ASN_000613,PROJECT_000204,MEMBER_000124,Support,123,168,2024-03-03,
ASN_000614,PROJECT_000204,MEMBER_000133,Lead,145,249,2024-03-03,
ASN_000615,PROJECT_000205,MEMBER_000046,Lead,68,81,2024-03-09,2024-08-29
ASN_000616,PROJECT_000205,MEMBER_000087,Developer,134,204,2024-03-09,2024-08-29
ASN_000617,PROJECT_000205,MEMBER_000129,Support,56,151,2024-03-09,2024-08-29
ASN_000618,PROJECT_000206,MEMBER_000043,Developer,34,234,2024-02-05,
ASN_000619,PROJECT_000206,MEMBER_000076,Lead,40,196,2024-02-05,
ASN_000620,PROJECT_000206,MEMBER_000099,Support,144,237,2024-02-05,
ASN_000621,PROJECT_000207,MEMBER_000069,Developer,33,240,2023-11-19,
ASN_000622,PROJECT_000207,MEMBER_000122,Lead,78,155,2023-11-19,
ASN_000623,PROJECT_000207,MEMBER_000037,Lead,153,14,2023-11-19,
ASN_000624,PROJECT_000208,MEMBER_000085,Developer,96,91,2024-01-10,
ASN_000625,PROJECT_000208,MEMBER_000031,Support,194,182,2024-01-10,
ASN_000626,PROJECT_000208,MEMBER_000020,Support,175,188,2024-01-10,
ASN_000627,PROJECT_000209,MEMBER_000032,Developer,54,65,2025-03-06,2026-03-03
ASN_000628,PROJECT_000209,MEMBER_000083,Support,178,76,2025-03-06,2026-03-03
ASN_000629,PROJECT_000209,MEMBER_000129,Lead,157,125,2025-03-06,2026-03-03
ASN_000630,PROJECT_000210,MEMBER_000100,Lead,94,236,2025-02-17,
ASN_000631,PROJECT_000210,MEMBER_000060,Support,108,148,2025-02-17,
ASN_000632,PROJECT_000210,MEMBER_000057,Support,165,62,2025-02-17,
ASN_000633,PROJECT_000211,MEMBER_000072,Developer,76,158,2025-01-11,
ASN_000634,PROJECT_000211,MEMBER_000112,Lead,40,170,2025-01-11,
ASN_000635,PROJECT_000211,MEMBER_000060,Lead,164,73,2025-01-11,
ASN_000636,PROJECT_000212,MEMBER_000064,Developer,137,108,2024-05-02,
ASN_000637,PROJECT_000212,MEMBER_000016,Support,182,110,2024-05-02,
ASN_000638,PROJECT_000212,MEMBER_000113,Developer,121,56,2024-05-02,
ASN_000639,PROJECT_000213,MEMBER_000024,Lead,125,128,2025-01-26,
ASN_000640,PROJECT_000213,MEMBER_000077,Support,158,120,2025-01-26,
ASN_000641,PROJECT_000213,MEMBER_000045,Support,125,150,2025-01-26,
ASN_000642,PROJECT_000214,MEMBER_000038,Developer,189,158,2023-06-17,
ASN_000643,PROJECT_000214,MEMBER_000090,Developer,199,209,2023-06-17,
ASN_000644,PROJECT_000214,MEMBER_000022,Lead,172,27,2023-06-17,
ASN_000645,PROJECT_000215,MEMBER_000029,Lead,96,185,2024-06-13,
ASN_000646,PROJECT_000215,MEMBER_000032,Lead,90,34,2024-06-13,
ASN_000647,PROJECT_000215,MEMBER_000005,Lead,190,24,2024-06-13,
ASN_000648,PROJECT_000216,MEMBER_000084,Developer,189,205,2023-12-02,2024-10-10
ASN_000649,PROJECT_000216,MEMBER_000077,Lead,196,233,2023-12-02,2024-10-10
ASN_000650,PROJECT_000216,MEMBER_000018,Developer,197,97,2023-12-02,2024-10-10
ASN_000651,PROJECT_000217,MEMBER_000100,Lead,128,119,2025-02-18,
